2, 0, 6, 5, 0, 0, 0, 101, 102, 4500
2, 1, 6, 5, 0, 0, 0, 307, 307, 10500
1, 2, 1, 5, 0, 1, 0, 307, 101, 10500
2, 3, 6, 5, 0, 0, 0, 307, 307, 10500
1, 4, 1, 5, 0, 2, 0, 307, 102, 10500
2, 5, 6, 5, 0, 0, 0, 307, 307, 10500
1, 6, 1, 5, 0, 3, 0, 307, 103, 10500
2, 7, 6, 5, 0, 0, 0, 307, 307, 10500
1, 8, 1, 5, 0, 4, 0, 307, 104, 10500
2, 9, 6, 5, 0, 0, 0, 307, 307, 10500
1, 10, 1, 5, 0, 5, 0, 307, 105, 10500
2, 11, 6, 5, 0, 0, 0, 307, 307, 10500
1, 12, 1, 5, 0, 6, 0, 307, 106, 10500
